Name	Num_Transcripts
ENSG00000268051	1
ENSG00000268764	1
ENSG00000269653	1
ENSG00000268499	1
DPF1	19
SPINT2	11
PPP1R14A	5
ENSG00000267748	2
ENSG00000286037	1
YIF1B	16
C19orf33	4
KCNK6	2
CATSPERG	16
ENSG00000266963	1
PSMD8	10
GGN	5
ENSG00000267090	1
SPRED3	8
FAM98C	10
RASGRP4	20
RYR1	13
ENSG00000269445	1
ENSG00000268055	1
MAP4K1	15
MAP4K1-AS1	1
EIF3K	14
ACTN4	10
ENSG00000267375	1
CAPN12	12
ENSG00000267892	1
LGALS7	2
LGALS7B	2
LGALS4	9
ECH1	17
ENSG00000268083	2
ENSG00000268756	1
HNRNPL	15
ENSG00000269688	1
RINL	10
ENSG00000269050	1
SIRT2	18
NFKBIB	6
CCER2	2
SARS2	14
ENSG00000269547	1
MRPS12	4
ERVK9-11	1
FBXO17	7
ENSG00000287271	1
FBXO27	7
ENSG00000267992	1
ACP7	4
PAK4	12
ENSG00000269172	1
NCCRP1	1
SYCN	1
IFNL3	2
IFNL2	1
IFNL1	1
LRFN1	1
GMFG	12
ENSG00000269246	1
SAMD4B	12
PAF1	8
MED29	6
ENSG00000288919	1
ZFP36	5
PLEKHG2	16
RPS16	8
SUPT5H	20
TIMM50	19
DLL3	5
SELENOV	3
ENSG00000288770	1
EID2B	2
ENSG00000269792	1
EID2	1
LGALS13	3
LGALS16	2
ENSG00000269460	1
LGALS14	3
CLC	1
LEUTX	2
ENSG00000276445	1
DYRK1B	8
FBL	11
FCGBP	2
PSMC4	6
ZNF546	10
ZNF780B	5
ENSG00000269749	1
ZNF780A	12
ENSG00000269296	1
MAP3K10	8
TTC9B	2
CCNP	5
AKT2	44
ENSG00000205041	1
C19orf47	10
PLD3	24
HIPK4	1
PRX	30
SERTAD1	1
ENSG00000277453	1
SERTAD3	5
SERTAD3-AS1	1
BLVRB	6
SPTBN4	12
SHKBP1	28
LTBP4	39
NUMBL	11
COQ8B	45
ITPKC	2
C19orf54	10
SNRPA	11
MIA	7
MIA-RAB4B	1
RAB4B	8
RAB4B-EGLN2	3
ENSG00000282951	1
EGLN2	18
ENSG00000268797	1
ENSG00000269843	1
CYP2A6	4
CYP2A7	5
ENSG00000269353	1
CYP2B6	5
CYP2A13	1
CYP2F1	6
CYP2S1	6
AXL	5
ENSG00000269652	1
HNRNPUL1	21
TGFB1	5
ENSG00000286177	1
CCDC97	3
ENSG00000255730	2
TMEM91	14
B9D2	4
ENSG00000277744	1
EXOSC5	6
BCKDHA	8
ENSG00000268987	1
ENSG00000268475	1
B3GNT8	4
DMAC2	16
ERICH4	1
PCAT19	35
ENSG00000289298	1
ENSG00000268355	2
LINC01480	6
ENSG00000268027	3
CEACAM21	7
CEACAM4	3
CEACAM7	4
CEACAM5	9
ENSG00000267881	1
CEACAM6	2
ENSG00000268833	1
CEACAM3	8
ENSG00000278239	1
LYPD4	3
DMRTC2	8
RPS19	8
CD79A	3
ARHGEF1	23
ERFL	1
RABAC1	10
ENSG00000285505	1
ATP1A3	14
GRIK5	6
ZNF574	4
ENSG00000289115	1
POU2F2	21
POU2F2-AS1	2
ENSG00000259436	1
DEDD2	13
ENSG00000288671	1
ZNF526	2
GSK3A	40
ENSG00000268643	2
ERF	7
CIC	10
PAFAH1B3	8
PRR19	4
TMEM145	7
MEGF8	7
CNFN	2
LIPE-AS1	12
LIPE	9
ENSG00000268605	1
CXCL17	2
CEACAM1	15
CEACAM8	2
PSG3	6
PSG8	9
PSG8-AS1	4
PSG1	11
PSG6	9
PSG7	6
ENSG00000282943	2
PSG11	13
PSG2	4
ENSG00000227606	1
PSG5	11
PSG4	17
PSG9	9
ENSG00000231412	1
CD177	3
ENSG00000272396	1
TEX101	3
LYPD3	4
PHLDB3	9
ETHE1	6
ZNF575	5
XRCC1	9
ENSG00000269177	1
ENSG00000268361	1
ENSG00000269583	1
PINLYP	7
IRGQ	3
ZNF576	7
SRRM5	2
ZNF428	3
CADM4	2
PLAUR	16
IRGC	2
SMG9	13
KCNN4	9
LYPD5	9
ENSG00000268601	1
ZNF283	10
ZNF404	3
ENSG00000267058	2
ENSG00000286613	1
ZNF45-AS1	5
ZNF45	6
ZNF221	5
ZNF155	9
ENSG00000277806	1
ENSG00000278492	1
ZNF230-DT	5
ZNF230	5
ZNF222-DT	2
ZNF222	4
ENSG00000267022	1
ZNF223	5
ZNF284	1
ZNF224	9
ENSG00000186019	4
ZNF225	6
ENSG00000289428	1
ZNF234	4
ENSG00000287035	1
ZNF226	19
ZNF227	13
ZNF235	7
ZNF233	6
ZNF112	6
ENSG00000267173	1
ZNF285	6
ENSG00000267188	1
ZNF229	5
ZNF180	11
CEACAM20	5
ENSG00000267614	1
IGSF23	4
CEACAM16-AS1	5
PVR	6
CEACAM19	9
CEACAM16	2
ENSG00000288773	1
BCL3	9
CBLC	3
ENSG00000285128	1
BCAM	9
NECTIN2	6
ENSG00000267282	1
TOMM40	7
APOE	5
APOC1	9
APOC4	2
APOC4-APOC2	2
APOC2	5
ENSG00000267114	1
CLPTM1	12
RELB	7
CLASRP	16
ZNF296	1
GEMIN7-AS1	4
GEMIN7	5
MARK4	9
PPP1R37	9
ENSG00000267044	1
NKPD1	3
TRAPPC6A	5
BLOC1S3	6
EXOC3L2	1
CKM	1
KLC3	7
ERCC2	20
PPP1R13L	9
POLR1G	4
ERCC1	17
FOSB	13
RTN2	14
PPM1N	8
VASP	11
OPA3	3
GPR4	2
EML2	31
EML2-AS1	3
GIPR	9
SNRPD2	8
QPCTL	8
FBXO46	3
MEIOSIN	1
SIX5	3
ENSG00000259605	2
DM1-AS	4
DMPK	31
ENSG00000268434	4
DMWD	8
RSPH6A	3
SYMPK	18
ENSG00000269148	1
FOXA3	2
IRF2BP1	1
MYPOP	1
NANOS2	1
NOVA2	4
CCDC61	8
PGLYRP1	1
ENSG00000268401	3
IGFL4	4
ENSG00000267922	1
IGFL3	1
IGFL2	5
ENSG00000269729	2
IGFL2-AS1	14
ENSG00000268460	6
ENSG00000269745	1
IGFL1	1
HIF3A	19
ENSG00000269124	1
PPP5C	15
ENSG00000268810	1
ENSG00000269151	2
CCDC8	1
PNMA8C	1
PNMA8A	3
PNMA8B	2
ENSG00000204850	1
CALM3	13
ENSG00000269292	1
PTGIR	6
GNG8	2
DACT3	3
DACT3-AS1	5
PRKD2	17
STRN4	24
ENSG00000269487	1
FKRP	27
SLC1A5	6
ENSG00000275719	2
AP2S1	10
ARHGAP35	7
NPAS1	8
TMEM160	1
ZC3H4	5
SAE1	14
BBC3	6
ENSG00000286669	1
CCDC9	7
INAFM1	1
C5AR1	3
C5AR2	2
DHX34	4
ENSG00000288827	1
MEIS3	14
SLC8A2	7
ENSG00000287896	1
KPTN	9
NAPA-AS1	2
NAPA	22
ZNF541	4
ENSG00000268746	1
ENSG00000277383	1
BICRA	4
BICRA-AS1	1
EHD2	5
NOP53	12
NOP53-AS1	1
SELENOW	14
TPRX1	3
CRX	7
LINC01595	3
SULT2A1	1
BSPH1	1
ELSPBP1	5
CABP5	2
PLA2G4C	24
PLA2G4C-AS1	3
LIG1	21
ENSG00000269534	2
ENSG00000269321	1
ZSWIM9	3
CARD8	31
ENSG00000268583	1
CARD8-AS1	1
ZNF114-AS1	1
ZNF114	7
ODAD1	9
EMP3	9
TMEM143	13
SYNGR4	4
KDELR1	5
GRIN2D	1
GRWD1	3
KCNJ14	2
ENSG00000268530	5
ENSG00000268465	1
CYTH2	13
LMTK3	7
ENSG00000287603	1
SULT2B1	4
FAM83E	4
SPACA4	1
RPL18	16
ENSG00000268093	3
SPHK2	13
DBP	5
CA11	4
NTN5	3
FUT2	4
MAMSTR	5
RASIP1	4
IZUMO1	6
FUT1	7
FGF21	2
BCAT2	12
ENSG00000286024	1
HSD17B14	4
PLEKHA4	11
PPP1R15A	2
TULP2	6
NUCB1	12
NUCB1-AS1	1
ENSG00000260366	1
DHDH	4
BAX	12
ENSG00000267898	2
FTL	1
GYS1	7
RUVBL2	14
LHB	2
ENSG00000268655	2
CGB3	1
ENSG00000267335	2
CGB2	2
CGB1	2
CGB5	1
CGB8	1
CGB7	3
ENSG00000283663	1
ENSG00000268108	1
NTF4	7
ENSG00000268287	1
KCNA7	1
SNRNP70	10
LIN7B	7
C19orf73	1
PPFIA3	13
HRC	4
TRPM4	14
SLC6A16	7
ENSG00000197813	2
CD37	15
TEAD2	10
ENSG00000268157	1
DKKL1	6
ENSG00000268686	3
KASH5	15
PTH2	1
GFY	2
SLC17A7	5
PIH1D1	24
ALDH16A1	8
ENSG00000269469	1
FLT3LG	12
ENSG00000273189	1
RPL13A	22
RPS11	9
FCGRT	18
RCN3	5
NOSIP	16
PRRG2	5
PRR12	2
ENSG00000268636	1
RRAS	2
SCAF1	4
IRF3	31
BCL2L12	13
PRMT1	21
ENSG00000268677	1
ADM5	1
CPT1C	24
TSKS	3
AP2A1	8
FUZ	18
ENSG00000269194	1
MED25	8
PTOV1-AS1	2
PTOV1	21
ENSG00000268047	1
PTOV1-AS2	3
PNKP	31
AKT1S1	9
TBC1D17	8
IL4I1	8
NUP62	23
ENSG00000269179	1
ATF5	5
SIGLEC11	3
VRK3	26
ZNF473	9
ENSG00000269091	3
ENSG00000204666	1
ENSG00000267890	1
ENSG00000287001	3
IZUMO2	4
MYH14	10
ENSG00000267815	1
KCNC3	4
NR1H2	14
NAPSA	7
ENSG00000269392	1
POLD1	16
ENSG00000142539	1
SPIB	8
MYBPC2	2
FAM71E1	6
EMC10	8
ENSG00000268854	1
ENSG00000268518	1
JOSD2	6
ASPDH	8
LRRC4B	4
ENSG00000268231	1
SYT3	6
C19orf81	3
SHANK1	7
CLEC11A	2
GPR32	1
ENSG00000261341	3
ACP4	1
ENSG00000268375	1
KLK1	4
KLK15	11
ENSG00000267968	1
KLK3	15
KLK2	23
KLK4	8
KLK5	5
ENSG00000269495	2
KLK6	7
ENSG00000267879	2
KLK7	6
KLK8	12
ENSG00000269741	2
KLK9	2
KLK10	6
ENSG00000268739	1
KLK11	11
KLK12	8
ENSG00000268906	1
ENSG00000268390	1
KLK13	9
KLK14	3
CTU1	1
SIGLEC9	3
SIGLEC7	6
ENSG00000269072	1
CD33	7
SIGLECL1	8
ENSG00000268595	1
LINC01872	3
IGLON5	1
VSIG10L	2
VSIG10L-AS1	2
ENSG00000267984	1
ETFB	5
ENSG00000269403	1
ENSG00000268520	1
CLDND2	3
NKG7	5
LIM2	2
C19orf84	2
ENSG00000268889	2
SIGLEC10	11
ENSG00000254760	1
SIGLEC10-AS1	2
SIGLEC8	4
CEACAM18	2
SIGLEC12	3
SIGLEC6	9
ENSG00000268777	1
ZNF175	5
LINC01530	1
ENSG00000267808	1
SIGLEC5	1
SIGLEC5	1
ENSG00000273837	1
SIGLEC14	2
SPACA6-AS1	1
SPACA6	14
HAS1	5
FPR1	4
FPR2	6
ENSG00000286236	1
FPR3	2
ZNF577	18
ENSG00000268316	1
ZNF649-AS1	1
ZNF649	7
ZNF613	7
ZNF350-AS1	5
ZNF350	9
ZNF615	14
ZNF614	4
ZNF432	7
ENSG00000275055	1
ENSG00000260160	1
ZNF841	7
ZNF616	5
ENSG00000267827	2
ENSG00000268458	1
ZNF836	6
ENSG00000267927	1
PPP2R1A	12
ENSG00000268015	3
ZNF766	9
ENSG00000269102	1
ZNF480	6
ENSG00000269535	1
ZNF610	9
ZNF880	6
ZNF528-AS1	6
ZNF528	12
ZNF534	5
ZNF578	2
ENSG00000288253	4
ENSG00000269349	1
ZNF808	6
ZNF701	6
ENSG00000289102	1
ENSG00000268886	1
ZNF83	19
ENSG00000268970	1
ENSG00000269825	1
ENSG00000288953	1
ZNF611	21
ZNF600	9
ZNF28	8
ZNF468	6
ZNF320	16
ZNF888	2
ENSG00000269646	1
ZNF816-ZNF321P	1
ZNF816	8
ENSG00000269082	1
ENSG00000267943	1
ERVV-1	1
ERVV-2	1
ZNF160	16
ZNF415	26
ZNF347	8
ZNF665	7
ENSG00000268842	1
ZNF677	11
ENSG00000269288	1
VN1R2	2
VN1R4	1
ENSG00000269758	1
ZNF845	2
ZNF525	8
ZNF765	8
ZNF761	6
ENSG00000287608	1
ZNF813	3
ZNF331	28
DPRX	1
ENSG00000269842	1
ENSG00000269877	1
ENSG00000269564	1
NLRP12	6
MYADM-AS1	1
MYADM	11
ENSG00000232220	1
PRKCG	9
CACNG7	4
CACNG8	1
CACNG6	3
VSTM1	7
TARM1	2
OSCAR	10
NDUFA3	14
TFPT	4
PRPF31	9
PRPF31-AS1	1
CNOT3	15
LENG1	1
TMC4	10
MBOAT7	14
TSEN34	9
ENSG00000223660	1
RPS9	13
LILRB3	9
ENSG00000269524	1
LILRA6	4
LILRB5	5
LILRB2	8
LILRA5	5
ENSG00000275210	1
LILRA4	3
LAIR1	23
ENSG00000288742	1
TTYH1	17
ENSG00000227407	1
ENSG00000268496	1
ENSG00000269873	1
ENSG00000267838	1
LENG8-AS1	6
LENG8	9
LENG9	1
CDC42EP5	2
LAIR2	4
LILRA2	7
ENSG00000269271	1
LILRA1	5
LILRB1	13
LILRB1-AS1	1
LILRB4	11
KIR3DL3	1
ENSG00000215765	1
KIR2DL3	1
KIR2DL1	2
KIR2DL4	8
KIR3DL1	3
KIR3DL2	2
FCAR	13
ENSG00000268734	1
NCR1	8
NLRP7	9
NLRP2	19
GP6-AS1	4
GP6	5
ENSG00000267149	1
RDH13	23
EPS8L1	19
PPP1R12C	9
ENSG00000287170	2
TNNT1	16
TNNI3	10
ENSG00000267110	1
DNAAF3	17
DNAAF3-AS1	1
SYT5	11
PTPRH	7
ENSG00000286230	1
ENSG00000267649	2
TMEM86B	3
ENSG00000276570	1
PPP6R1	8
HSPBP1	9
BRSK1	8
ENSG00000268729	1
TMEM150B	7
ENSG00000276831	1
KMT5C	12
COX6B2	10
ENSG00000267706	1
FAM71E2	2
IL11	4
TMEM190	1
ENSG00000269275	1
TMEM238	1
RPL28	11
UBE2S	4
SHISA7	2
ISOC2	8
C19orf85	1
ZNF628-DT	1
ZNF628	3
NAT14	5
SSC5D	5
SBK2	2
SBK3	2
ZNF579	2
FIZ1	5
ZNF524	3
ZNF865	2
ENSG00000276488	1
ZNF784	2
ZNF580	6
ZNF581	4
CCDC106	9
U2AF2	8
ENSG00000267523	2
ENSG00000267096	1
EPN1	7
ENSG00000267117	1
NLRP9	2
RFPL4A	1
RFPL4AL1	1
NLRP11	6
NLRP4	4
NLRP13	2
NLRP8	2
NLRP5	2
LINC01864	1
ZNF787	3
ZNF444	12
GALP	3
ZSCAN5B	3
ZSCAN5C	1
ZSCAN5A	18
EDDM13	8
ENSG00000267298	1
ZSCAN5A-AS1	4
ENSG00000267429	1
ENSG00000267606	3
ZNF582	6
ENSG00000285996	1
ENSG00000267192	1
ZNF582-DT	6
ZNF583	8
ZNF667	7
ZNF667-AS1	20
ZNF471	4
ENSG00000267224	1
ZFP28-DT	5
ZFP28	5
ZNF470-DT	4
ZNF470	6
ZNF71	3
ZIM2-AS1	1
SMIM17	2
ZNF835	2
ENSG00000286125	23
ZIM2	11
PEG3	18
MIMT1	3
USP29	4
ZIM3	1
DUXA	1
ZNF264	6
AURKC	7
ZNF805	2
ENSG00000268713	1
ZNF460-AS1	4
ZNF460	3
ENSG00000288899	1
ENSG00000268205	1
ZNF543	1
ENSG00000268678	1
ZNF304	4
ZNF547	4
TRAPPC2B	2
ENSG00000268133	1
ZNF548	12
ENSG00000269533	3
ENSG00000268533	1
ZNF17	7
ZNF749	4
ENSG00000268163	3
ENSG00000276449	1
VN1R1	1
ZNF772	8
ENSG00000268266	2
ZNF419	16
ENSG00000268107	2
ZNF773	6
ZNF549	4
ZNF550	7
ZNF416	1
ZIK1	8
ZNF530	5
ZNF134	4
ENSG00000268392	1
ZNF211	12
ZSCAN4	1
ZNF551	4
ENSG00000269026	2
ZNF154	3
ZNF671	6
ZNF776	5
ZNF586	7
ZNF552	4
ENSG00000268750	6
ZNF587B	4
ZNF814	14
ZNF587	5
ENSG00000269867	1
ENSG00000269476	1
ZNF417	7
ZNF418	12
ZNF256	2
C19orf18	1
ZNF606	9
ENSG00000176593	9
ENSG00000286949	1
ZSCAN1	3
ENSG00000288830	1
ZNF135	6
ZSCAN18	17
ZNF329	5
ENSG00000286632	1
ZNF274	14
ZNF544	23
ENSG00000283515	2
ZNF8-DT	2
ENSG00000268201	1
ZNF8	1
ZNF8-ERVK3-1	1
ERVK3-1	8
ENSG00000283103	10
ZSCAN22	1
A1BG	5
ENSG00000268230	3
A1BG-AS1	9
ZNF497	3
ENSG00000268049	1
ZNF497-AS1	2
ZNF837	2
RPS5	9
RNF225	1
LINC02560	1
ZNF584	9
ENSG00000232098	4
ENSG00000268912	1
ZNF132	2
ZNF132-DT	1
ZNF324B	6
ZNF324	3
ZNF446	7
ENSG00000269106	1
SLC27A5	8
ENSG00000273901	1
ZBTB45	5
TRIM28	15
CHMP2A	11
UBE2M	5
MZF1-AS1	7
MZF1	8
ENSG00000286104	3
ENSG00000269600	2
DEFB125	2
DEFB126	2
DEFB127	1
DEFB128	1
DEFB129	1
DEFB132	1
ENSG00000272874	1
C20orf96	3
ZCCHC3	1
ENSG00000286158	1
NRSN2-AS1	4
SOX12	1
NRSN2	10
TRIB3	4
RBCK1	15
TBC1D20	31
CSNK2A1	48
TCF15	1
SRXN1	1
ENSG00000270299	1
SCRT2	1
SLC52A3	9
FAM110A	6
ANGPT4	1
RSPO4	2
ENSG00000286787	6
PSMF1	11
TMEM74B	3
ENSG00000274269	1
C20orf202	1
RAD21L1	5
SNPH	4
SDCBP2	6
ENSG00000274322	2
SDCBP2-AS1	9
ENSG00000229728	1
FKBP1A	19
NSFL1C	13
SIRPB2	8
SIRPD	3
ENSG00000260861	3
SIRPB1	15
SIRPG	7
SIRPG-AS1	2
ENSG00000286288	9
ENSG00000276649	3
SIRPA	4
PDYN-AS1	2
PDYN	11
STK35	2
ENSG00000286108	1
ENSG00000287213	1
ENSG00000287561	1
ENSG00000226644	2
ENSG00000286022	1
TGM3	2
TGM6	3
SNRPB	10
ENSG00000256566	1
ZNF343	9
TMC2	3
NOP56	21
IDH3B	12
IDH3B-DT	1
EBF4	7
CPXM1	1
ENSG00000241690	1
C20orf141	2
TMEM239	2
PCED1A	6
VPS16	8
PTPRA	7
GNRH2	4
MRPS26	1
OXT	1
AVP	1
UBOX5-AS1	2
UBOX5	3
FASTKD5	5
LZTS3	4
ENSG00000289183	1
DDRGK1	4
ENSG00000289494	1
ITPA	10
SLC4A11	12
ENSG00000277287	1
DNAAF9	2
ENSG00000288577	1
ATRN	2
GFRA4	3
ADAM33	5
SIGLEC1	2
HSPA12B	2
C20orf27	4
SPEF1	3
CENPB	1
CDC25B	9
LINC01730	1
ENSG00000274949	1
AP5S1	5
MAVS	2
PANK2-AS1	1
PANK2	12
ENSG00000275582	1
RNF24	4
ENSG00000205300	1
SMOX	12
LINC01433	2
ADRA1D	2
ENSG00000236387	3
ENSG00000238282	1
PRNP	4
PRND	1
PRNT	4
ENSG00000278595	1
RASSF2	3
SLC23A2	5
ENSG00000277087	1
ENSG00000276768	1
ENSG00000278816	1
ENSG00000277425	1
TMEM230	11
PCNA	2
CDS2	6
PROKR2	3
ENSG00000266908	5
ENSG00000276688	1
LINC00658	58
ENSG00000230563	5
LINC00654	9
LINC01729	1
ENSG00000235820	1
GPCPD1	7
SHLD1	4
CHGB	3
TRMT6	5
MCM8	5
ENSG00000286235	1
MCM8-AS1	1
ENSG00000275632	1
CRLS1	7
LRRN4	1
ENSG00000278192	1
FERMT1	4
CASC20	1
LINC01713	3
BMP2	1
ENSG00000232271	1
LINC01428	1
ENSG00000238102	5
LINC01751	1
LINC01706	4
HAO1	1
TMX4	4
TMX4-AS1	5
PLCB1	34
PLCB1-IT1	2
PLCB4	61
LAMP5-AS1	1
LAMP5	2
PAK5	3
ENSG00000286740	1
ENSG00000232738	1
ENSG00000286470	1
PARAL1	1
ANKEF1	4
SNAP25-AS1	25
SNAP25	22
ENSG00000230506	2
ENSG00000232448	2
ENSG00000289505	1
ENSG00000286936	1
MKKS	4
MKKS	1
MKKS	1
SLX4IP	2
JAG1	9
ENSG00000270792	5
LINC01752	2
ENSG00000234900	1
ENSG00000232900	19
LINC02871	3
ENSG00000270777	1
ENSG00000230990	4
ENSG00000282478	1
ENSG00000287754	1
ENSG00000261411	1
LINC00687	8
BTBD3	15
BTBD3-AS1	1
ENSG00000235292	2
ENSG00000230437	1
LINC01722	1
ENSG00000269931	2
ENSG00000286087	1
LINC01723	15
SPTLC3	6
ISM1	1
ISM1-AS1	1
ENSG00000225956	1
ENSG00000278153	1
TASP1	7
ESF1	2
NDUFAF5	16
SEL1L2	12
MACROD2	16
FLRT3	3
ENSG00000287062	1
MACROD2-IT1	2
ENSG00000289572	1
MACROD2-AS1	4
ENSG00000237832	1
ENSG00000225181	1
ENSG00000286546	1
ENSG00000287410	2
KIF16B	6
ENSG00000273998	1
ENSG00000275728	1
ENSG00000228809	2
SNRPB2	3
OTOR	3
ENSG00000236985	1
ENSG00000286571	1
ENSG00000287241	1
PCSK2	5
BFSP1	5
ENSG00000277373	1
DSTN	3
RRBP1	10
BANF2	5
ENSG00000233625	1
SNX5	19
OVOL2	5
MGME1	5
ENSG00000229262	1
KAT14	13
PET117	1
ENSG00000287954	1
ZNF133	15
ENSG00000230010	3
ZNF133-AS1	1
LINC00851	2
DZANK1	11
POLR3F	6
RBBP9	3
SEC23B	11
SMIM26	3
ENSG00000284776	1
DTD1	3
DTD1-AS1	1
LINC00652	8
LINC00653	1
SCP2D1-AS1	2
SCP2D1	1
ENSG00000274863	1
ENSG00000287430	1
SLC24A3	1
ENSG00000235996	1
SLC24A3-AS1	1
ENSG00000232675	8
ENSG00000268628	1
RIN2	13
NAA20	7
CRNKL1	7
CFAP61	24
ENSG00000241054	1
ENSG00000225417	1
CFAP61-AS1	1
INSM1	1
RALGAPA2	5
ENSG00000234104	1
LINC00237	10
ENSG00000283405	4
KIZ	15
ENSG00000228604	2
KIZ-AS1	3
ENSG00000275457	1
XRN2	1
NKX2-4	1
ENSG00000225280	3
ENSG00000278041	1
NKX2-2	1
NKX2-2-AS1	1
ENSG00000289590	1
ENSG00000289431	1
ENSG00000233492	2
LINC01727	24
LINC01726	1
PAX1	5
ENSG00000238034	2
LINC01432	1
ENSG00000234862	1
LINC01427	4
ENSG00000204684	8
ENSG00000288974	2
LINC00261	4
FOXA2	2
LNCNEF	1
LINC01747	6
ENSG00000283072	5
ENSG00000230492	9
ENSG00000234646	2
SSTR4	1
THBD	1
CD93	1
LINC00656	3
ENSG00000230387	53
ENSG00000277901	1
NXT1-AS1	1
NXT1	1
LINC01431	10
GZF1	5
NAPB	7
CSTL1	5
CST11	2
ENSG00000273838	2
ENSG00000260202	2
ENSG00000276638	1
CST8	2
CST9L	1
CST9	1
CST3	3
ENSG00000270001	1
ENSG00000225056	1
ENSG00000286117	5
CST4	1
ENSG00000286270	2
CST1	2
ENSG00000230908	4
CST2	1
CST5	1
GGTLC1	3
LINC01721	5
ENSG00000236151	1
ENSG00000232200	1
SYNDIG1	2
ENSG00000228539	1
ENSG00000231015	1
ENSG00000274173	1
CST7	1
APMAP	2
ENSG00000286444	1
ACSS1	5
ENSG00000275358	1
VSX1	7
ENSG00000230725	10
ENSG00000286472	1
ENTPD6	18
ENSG00000277938	1
ENSG00000274414	1
PYGB	3
ENSG00000274507	1
ENSG00000276952	1
ABHD12	24
GINS1	26
NINL	7
NANP	1
ZNF337-AS1	7
ZNF337	3
ENSG00000278383	1
ENSG00000226465	4
FAM182B	22
LINC01733	1
FAM182A	19
ENSG00000231081	1
ENSG00000287569	1
ENSG00000230440	1
ENSG00000287211	1
MIR663AHG	146
ENSG00000238129	2
FAM242B	1
LINC01597	5
ENSG00000286483	1
ENSG00000287288	1
FAM242A	9
DEFB115	1
DEFB116	1
DEFB118	1
DEFB119	4
DEFB121	2
DEFB123	1
DEFB124	2
REM1	1
LINC00028	1
HM13	30
ENSG00000274364	1
MCTS2P	1
HM13-IT1	1
HM13-AS1	1
ENSG00000278276	1
ID1	2
COX4I2	2
BCL2L1	15
BCL2L1-AS1	1
ABALON	1
ENSG00000289492	1
TPX2	2
MYLK2	3
FOXS1	1
DUSP15	10
TTLL9	13
PDRG1	1
XKR7	1
ENSG00000278012	1
ENSG00000226239	5
CCM2L	2
HCK	8
TM9SF4	7
ENSG00000275576	1
PLAGL2	1
POFUT1	5
ENSG00000287850	1
KIF3B	1
ENSG00000277692	1
ASXL1	26
NOL4L	10
ENSG00000236772	1
ENSG00000286311	1
ENSG00000277301	1
ENSG00000233293	1
NOL4L-DT	2
ENSG00000228156	1
C20orf203	2
ENSG00000285382	4
COMMD7	4
DNMT3B	21
MAPRE1	1
ENSG00000260536	1
ENSG00000260257	1
EFCAB8	4
SUN5	4
BPIFB2	1
BPIFB6	2
BPIFB3	1
BPIFB4	4
BPIFA2	2
ENSG00000224876	1
BPIFA3	4
BPIFA1	4
BPIFB1	3
CDK5RAP1	16
ENSG00000288878	1
SNTA1	1
CBFA2T2	10
ENSG00000275223	1
NECAB3	22
C20orf144	2
ACTL10	1
ENSG00000271803	1
E2F1	1
PXMP4	3
ENSG00000229188	1
ZNF341	5
ZNF341-AS1	3
CHMP4B	1
RALY-AS1	8
RALY	10
ENSG00000228386	1
EIF2S2	1
ENSG00000287853	1
ASIP	2
ENSG00000250917	1
AHCY	6
ENSG00000272945	1
ITCH	16
ITCH-AS1	1
ITCH-IT1	1
ENSG00000277558	1
DYNLRB1	4
MAP1LC3A	4
PIGU	6
NCOA6	9
TP53INP2	4
ENSG00000286803	1
GGT7	4
ACSS2	24
GSS	28
MYH7B	10
TRPC4AP	2
EDEM2	2
PROCR	3
ENSG00000278367	1
MMP24OS	12
MMP24	1
ENSG00000261582	1
EIF6	9
FAM83C-AS1	1
FAM83C	1
UQCC1	23
GDF5-AS1	1
GDF5	2
CEP250	14
CEP250-AS1	3
C20orf173	4
ERGIC3	19
SPAG4	8
CPNE1	28
ENSG00000272897	3
RBM12	6
NFS1	14
ROMO1	5
RBM39	47
PHF20	16
SCAND1	3
CNBD2	7
NORAD	1
ENSG00000234139	8
ENSG00000277235	1
ENSG00000237063	1
EPB41L1	19
EPB41L1-AS1	4
ENSG00000278035	1
AAR2	12
DLGAP4	15
DLGAP4-AS1	6
MYL9	2
TGIF2	9
TGIF2-RAB5IF	1
RAB5IF	7
SLA2	2
NDRG3	5
ENSG00000289373	1
DSN1	10
SOGA1	4
TLDC2	3
SAMHD1	30
RBL1	4
ENSG00000269846	1
MROH8	7
RPN2	8
GHRH	2
MANBAL	5
ENSG00000286240	1
SRC	14
BLCAP	14
NNAT	5
ENSG00000276603	1
LINC01746	2
LINC00489	1
ENSG00000204117	2
CTNNBL1	10
VSTM2L	3
TTI1	6
RPRD1B	9
ENSG00000277550	1
TGM2	6
KIAA1755	7
ENSG00000277829	1
ENSG00000285144	1
ENSG00000285347	2
ENSG00000285100	1
ENSG00000206249	1
BPI	6
LBP	1
ENSG00000275285	1
ENSG00000224635	1
ENSG00000275401	1
SNHG17	109
SNHG11	46
RALGAPB	9
ADIG	4
ENSG00000289012	1
ARHGAP40	3
SLC32A1	1
ACTR5	1
PPP1R16B	4
FAM83D	2
ENSG00000274825	1
DHX35-DT	1
DHX35	8
ENSG00000277581	1
LINC01734	1
ENSG00000287983	1
ENSG00000286083	1
ENSG00000229976	3
LINC01370	10
ENSG00000233415	1
ENSG00000223410	1
MAFB	1
ENSG00000229771	1
ENSG00000286972	1
TOP1	6
PLCG1-AS1	6
PLCG1	23
ZHX3	21
LPIN3	5
EMILIN3	1
CHD6	8
ENSG00000273951	1
ENSG00000288843	3
ENSG00000225458	1
